This file contains the LC params of PTF10icb in filter-B

#-----------------------------#

#-----------------------------#
Jd at maximum in B band is: 2455359.713726 +/- 0.817212
Magnitude at maximum in B band is: 14.524256 +/- 0.032463
#-----------------------------#
#-----------------------------#
JD after 15-days from B band maximum is: 2455374.713726
Magnitude after 15-days from B band maximum is: 15.305544 +/- 0.027074
Estimated value of dm15 is: 0.781288 +/- 0.042271
Secondary maximum is not applicable for this band
The magnitudes are not k-corrected
Interpolated Light Curve through GP

#-----------------------------#

  JD                 MAG           MERR
2455355.137922           14.558464       0.085385

2455355.167635           14.558084       0.084918

2455355.197348           14.557705       0.084451

2455355.227061           14.557328       0.083986

2455355.256774           14.556953       0.083522

2455355.286487           14.556578       0.083060

2455355.316200           14.556205       0.082599

2455355.345913           14.555834       0.082139

2455355.375626           14.555464       0.081680

2455355.405339           14.555096       0.081222

2455355.435052           14.554729       0.080766

2455355.464765           14.554363       0.080311

2455355.494478           14.553999       0.079858

2455355.524191           14.553636       0.079406

2455355.553904           14.553275       0.078955

2455355.583617           14.552916       0.078505

2455355.613330           14.552558       0.078057

2455355.643043           14.552201       0.077610

2455355.672756           14.551846       0.077165

2455355.702469           14.551493       0.076721

2455355.732182           14.551141       0.076278

2455355.761895           14.550791       0.075837

2455355.791608           14.550443       0.075397

2455355.821321           14.550096       0.074958

2455355.851034           14.549751       0.074521

2455355.880747           14.549407       0.074085

2455355.910460           14.549065       0.073651

2455355.940173           14.548725       0.073218

2455355.969886           14.548386       0.072786

2455355.999599           14.548050       0.072356

2455356.029312           14.547714       0.071928

2455356.059025           14.547381       0.071500

2455356.088738           14.547049       0.071075

2455356.118451           14.546719       0.070650

2455356.148164           14.546391       0.070228

2455356.177877           14.546065       0.069806

2455356.207590           14.545740       0.069386

2455356.237303           14.545417       0.068968

2455356.267016           14.545096       0.068551

2455356.296729           14.544777       0.068136

2455356.326442           14.544460       0.067722

2455356.356155           14.544144       0.067310

2455356.385868           14.543831       0.066899

2455356.415581           14.543519       0.066490

2455356.445294           14.543209       0.066083

2455356.475007           14.542902       0.065676

2455356.504720           14.542596       0.065272

2455356.534433           14.542292       0.064869

2455356.564146           14.541990       0.064468

2455356.593859           14.541689       0.064068

2455356.623572           14.541391       0.063670

2455356.653285           14.541095       0.063273

2455356.682998           14.540801       0.062878

2455356.712712           14.540509       0.062485

2455356.742425           14.540219       0.062093

2455356.772138           14.539931       0.061703

2455356.801851           14.539645       0.061315

2455356.831564           14.539361       0.060928

2455356.861277           14.539080       0.060543

2455356.890990           14.538800       0.060160

2455356.920703           14.538522       0.059778

2455356.950416           14.538247       0.059398

2455356.980129           14.537974       0.059019

2455357.009842           14.537703       0.058643

2455357.039555           14.537434       0.058268

2455357.069268           14.537167       0.057894

2455357.098981           14.536903       0.057523

2455357.128694           14.536641       0.057153

2455357.158407           14.536381       0.056785

2455357.188120           14.536123       0.056419

2455357.217833           14.535868       0.056054

2455357.247546           14.535615       0.055691

2455357.277259           14.535364       0.055330

2455357.306972           14.535115       0.054971

2455357.336685           14.534869       0.054614

2455357.366398           14.534625       0.054258

2455357.396111           14.534384       0.053904

2455357.425824           14.534145       0.053552

2455357.455537           14.533908       0.053202

2455357.485250           14.533674       0.052853

2455357.514963           14.533442       0.052507

2455357.544676           14.533213       0.052162

2455357.574389           14.532986       0.051819

2455357.604102           14.532761       0.051478

2455357.633815           14.532539       0.051139

2455357.663528           14.532320       0.050802

2455357.693241           14.532103       0.050466

2455357.722954           14.531889       0.050133

2455357.752667           14.531677       0.049801

2455357.782380           14.531468       0.049471

2455357.812093           14.531261       0.049144

2455357.841806           14.531057       0.048818

2455357.871519           14.530856       0.048494

2455357.901232           14.530657       0.048172

2455357.930945           14.530461       0.047852

2455357.960658           14.530268       0.047534

2455357.990371           14.530077       0.047218

2455358.020084           14.529889       0.046903

2455358.049797           14.529704       0.046591

2455358.079510           14.529522       0.046281

2455358.109223           14.529342       0.045973

2455358.138936           14.529165       0.045667

2455358.168649           14.528991       0.045362

2455358.198362           14.528820       0.045060

2455358.228075           14.528651       0.044760

2455358.257788           14.528486       0.044462

2455358.287501           14.528323       0.044166

2455358.317214           14.528163       0.043872

2455358.346927           14.528006       0.043580

2455358.376640           14.527852       0.043290

2455358.406353           14.527701       0.043002

2455358.436066           14.527553       0.042716

2455358.465779           14.527408       0.042432

2455358.495492           14.527266       0.042151

2455358.525205           14.527126       0.041871

2455358.554918           14.526990       0.041594

2455358.584631           14.526857       0.041318

2455358.614344           14.526727       0.041045

2455358.644057           14.526600       0.040774

2455358.673770           14.526477       0.040505

2455358.703483           14.526356       0.040238

2455358.733196           14.526239       0.039973

2455358.762909           14.526124       0.039711

2455358.792622           14.526013       0.039450

2455358.822335           14.525905       0.039192

2455358.852048           14.525801       0.038936

2455358.881761           14.525699       0.038682

2455358.911474           14.525601       0.038430

2455358.941187           14.525506       0.038180

2455358.970901           14.525414       0.037933

2455359.000614           14.525326       0.037687

2455359.030327           14.525241       0.037444

2455359.060040           14.525160       0.037203

2455359.089753           14.525081       0.036965

2455359.119466           14.525007       0.036728

2455359.149179           14.524935       0.036494

2455359.178892           14.524867       0.036262

2455359.208605           14.524803       0.036032

2455359.238318           14.524742       0.035804

2455359.268031           14.524684       0.035578

2455359.297744           14.524630       0.035355

2455359.327457           14.524580       0.035134

2455359.357170           14.524533       0.034915

2455359.386883           14.524490       0.034699

2455359.416596           14.524450       0.034484

2455359.446309           14.524414       0.034272

2455359.476022           14.524382       0.034062

2455359.505735           14.524353       0.033854

2455359.535448           14.524328       0.033649

2455359.565161           14.524307       0.033446

2455359.594874           14.524289       0.033245

2455359.624587           14.524275       0.033046

2455359.654300           14.524265       0.032849

2455359.684013           14.524259       0.032655

2455359.713726           14.524256       0.032463

2455359.743439           14.524258       0.032273

2455359.773152           14.524263       0.032085

2455359.802865           14.524272       0.031900

2455359.832578           14.524285       0.031717

2455359.862291           14.524302       0.031536

2455359.892004           14.524323       0.031357

2455359.921717           14.524348       0.031181

2455359.951430           14.524377       0.031006

2455359.981143           14.524409       0.030834

2455360.010856           14.524446       0.030664

2455360.040569           14.524487       0.030497

2455360.070282           14.524532       0.030331

2455360.099995           14.524581       0.030168

2455360.129708           14.524635       0.030007

2455360.159421           14.524692       0.029848

2455360.189134           14.524753       0.029692

2455360.218847           14.524819       0.029537

2455360.248560           14.524889       0.029385

2455360.278273           14.524963       0.029235

2455360.307986           14.525042       0.029087

2455360.337699           14.525124       0.028941

2455360.367412           14.525211       0.028797

2455360.397125           14.525302       0.028656

2455360.426838           14.525398       0.028516

2455360.456551           14.525498       0.028379

2455360.486264           14.525602       0.028244

2455360.515977           14.525711       0.028111

2455360.545690           14.525824       0.027980

2455360.575403           14.525942       0.027851

2455360.605116           14.526064       0.027724

2455360.634829           14.526191       0.027599

2455360.664542           14.526322       0.027477

2455360.694255           14.526458       0.027356

2455360.723968           14.526598       0.027237

2455360.753681           14.526743       0.027121

2455360.783394           14.526892       0.027006

2455360.813107           14.527046       0.026894

2455360.842820           14.527205       0.026783

2455360.872533           14.527369       0.026675

2455360.902246           14.527537       0.026568

2455360.931959           14.527710       0.026463

2455360.961672           14.527887       0.026361

2455360.991385           14.528070       0.026260

2455361.021098           14.528257       0.026161

2455361.050811           14.528449       0.026064

2455361.080524           14.528646       0.025969

2455361.110237           14.528847       0.025876

2455361.139950           14.529054       0.025785

2455361.169663           14.529265       0.025695

2455361.199376           14.529482       0.025607

2455361.229089           14.529703       0.025522

2455361.258803           14.529930       0.025437

2455361.288516           14.530161       0.025355

2455361.318229           14.530397       0.025275

2455361.347942           14.530639       0.025196

2455361.377655           14.530885       0.025119

2455361.407368           14.531137       0.025043

2455361.437081           14.531393       0.024969

2455361.466794           14.531655       0.024897

2455361.496507           14.531922       0.024827

2455361.526220           14.532194       0.024758

2455361.555933           14.532472       0.024691

2455361.585646           14.532754       0.024626

2455361.615359           14.533042       0.024562

2455361.645072           14.533335       0.024499

2455361.674785           14.533634       0.024438

2455361.704498           14.533937       0.024379

2455361.734211           14.534246       0.024321

2455361.763924           14.534561       0.024265

2455361.793637           14.534880       0.024210

2455361.823350           14.535206       0.024156

2455361.853063           14.535536       0.024104

2455361.882776           14.535872       0.024054

2455361.912489           14.536214       0.024005

2455361.942202           14.536561       0.023957

2455361.971915           14.536914       0.023910

2455362.001628           14.537272       0.023865

2455362.031341           14.537635       0.023821

2455362.061054           14.538005       0.023778

2455362.090767           14.538379       0.023737

2455362.120480           14.538760       0.023697

2455362.150193           14.539146       0.023658

2455362.179906           14.539538       0.023620

2455362.209619           14.539936       0.023584

2455362.239332           14.540339       0.023548

2455362.269045           14.540748       0.023514

2455362.298758           14.541163       0.023481

2455362.328471           14.541583       0.023449

2455362.358184           14.542009       0.023418

2455362.387897           14.542442       0.023388

2455362.417610           14.542880       0.023359

2455362.447323           14.543324       0.023332

2455362.477036           14.543773       0.023305

2455362.506749           14.544229       0.023279

2455362.536462           14.544691       0.023254

2455362.566175           14.545158       0.023230

2455362.595888           14.545632       0.023207

2455362.625601           14.546111       0.023185

2455362.655314           14.546597       0.023164

2455362.685027           14.547089       0.023144

2455362.714740           14.547586       0.023124

2455362.744453           14.548090       0.023106

2455362.774166           14.548600       0.023088

2455362.803879           14.549116       0.023071

2455362.833592           14.549638       0.023055

2455362.863305           14.550167       0.023039

2455362.893018           14.550701       0.023024

2455362.922731           14.551242       0.023010

2455362.952444           14.551789       0.022997

2455362.982157           14.552342       0.022985

2455363.011870           14.552902       0.022973

2455363.041583           14.553468       0.022961

2455363.071296           14.554040       0.022951

2455363.101009           14.554618       0.022941

2455363.130722           14.555203       0.022931

2455363.160435           14.555794       0.022922

2455363.190148           14.556392       0.022914

2455363.219861           14.556996       0.022907

2455363.249574           14.557606       0.022899

2455363.279287           14.558223       0.022893

2455363.309000           14.558846       0.022887

2455363.338713           14.559476       0.022881

