This file contains the LC params of 2007af in filter-V

#-----------------------------#

#-----------------------------#
Jd at maximum in V band is: 2454176.911376 +/- 0.626130
Magnitude at maximum in V band is: 13.208741 +/- 0.014915
#-----------------------------#
#-----------------------------#
JD after 15-days from V band maximum is: 2454191.911376
Magnitude after 15-days from V band maximum is: 13.877358 +/- 0.014090
Estimated value of dm15 is: 0.668617 +/- 0.020518
Secondary maximum is not applicable for this band
The magnitudes are not k-corrected
Interpolated Light Curve through GP

#-----------------------------#

  JD                 MAG           MERR

2454176.288318           13.209917       0.015137

2454176.444082           13.209332       0.015109

2454176.599847           13.208944       0.015062

2454176.755612           13.208748       0.014997

2454176.911376           13.208741       0.014915

2454177.067141           13.208917       0.014818

2454177.222906           13.209273       0.014706

2454177.378670           13.209806       0.014581

2454177.534435           13.210513       0.014444

2454177.690200           13.211391       0.014298

2454177.845964           13.212438       0.014142

2454178.001729           13.213652       0.013980

2454178.157494           13.215032       0.013812

2454178.313258           13.216577       0.013640

2454178.469023           13.218287       0.013465

2454178.624788           13.220161       0.013289

2454178.780552           13.222200       0.013112

2454178.936317           13.224404       0.012938

2454179.092082           13.226774       0.012766

2454179.247846           13.229311       0.012599

2454179.403611           13.232017       0.012437

2454179.559376           13.234892       0.012282

2454179.715140           13.237938       0.012135

2454179.870905           13.241158       0.011996

2454180.026670           13.244553       0.011868

2454180.182434           13.248124       0.011750

2454180.338199           13.251874       0.011644

2454180.493964           13.255804       0.011550

2454180.649728           13.259916       0.011468

2454180.805493           13.264213       0.011399

2454180.961258           13.268695       0.011343

2454181.117022           13.273364       0.011299

2454181.272787           13.278221       0.011267

2454181.428552           13.283268       0.011246

2454181.584316           13.288505       0.011236

2454181.740081           13.293932       0.011235

2454181.895846           13.299551       0.011241

2454182.051610           13.305359       0.011254

2454182.207375           13.311358       0.011272

2454182.363140           13.317546       0.011292

2454182.518904           13.323922       0.011315

2454182.674669           13.330485       0.011337

2454182.830434           13.337234       0.011359

2454182.986198           13.344165       0.011377

2454183.141963           13.351277       0.011393

2454183.297728           13.358567       0.011404

2454183.453492           13.366033       0.011409

2454183.609257           13.373671       0.011409

2454183.765022           13.381478       0.011403

2454183.920786           13.389449       0.011390

2454184.076551           13.397580       0.011370

2454184.232316           13.405866       0.011344

2454184.388080           13.414303       0.011311

2454184.543845           13.422884       0.011273

2454184.699610           13.431603       0.011229

2454184.855374           13.440455       0.011181

2454185.011139           13.449432       0.011130

2454185.166904           13.458528       0.011076

2454185.322668           13.467736       0.011020

2454185.478433           13.477047       0.010964

2454185.634198           13.486454       0.010909

2454185.789962           13.495950       0.010856

2454185.945727           13.505526       0.010806

2454186.101492           13.515176       0.010761

2454186.257256           13.524890       0.010722

2454186.413021           13.534663       0.010690

2454186.568786           13.544487       0.010666

2454186.724550           13.554355       0.010652

2454186.880315           13.564261       0.010648

2454187.036080           13.574198       0.010656

2454187.191844           13.584160       0.010675

2454187.347609           13.594142       0.010706

2454187.503374           13.604138       0.010750

2454187.659138           13.614143       0.010806

2454187.814903           13.624153       0.010875

2454187.970668           13.634162       0.010955

2454188.126432           13.644167       0.011048

2454188.282197           13.654162       0.011151

2454188.437962           13.664145       0.011264

2454188.593726           13.674110       0.011386

2454188.749491           13.684055       0.011517

2454188.905256           13.693975       0.011655

2454189.061020           13.703868       0.011798

2454189.216785           13.713729       0.011947

2454189.372550           13.723555       0.012098

2454189.528314           13.733344       0.012252

2454189.684079           13.743093       0.012407

2454189.839844           13.752799       0.012561

2454189.995608           13.762461       0.012713

2454190.151373           13.772076       0.012863

2454190.307138           13.781643       0.013009

2454190.462902           13.791162       0.013149

2454190.618667           13.800632       0.013284

2454190.774432           13.810052       0.013411

2454190.930196           13.819423       0.013532

2454191.085961           13.828745       0.013644

2454191.241726           13.838018       0.013747

2454191.397490           13.847244       0.013842

2454191.553255           13.856424       0.013927

2454191.709020           13.865558       0.014004

2454191.864784           13.874647       0.014071

2454192.020549           13.883694       0.014130

2454192.176314           13.892700       0.014179

2454192.332078           13.901667       0.014221

2454192.487843           13.910595       0.014254

2454192.643608           13.919488       0.014280

2454192.799372           13.928346       0.014299

2454192.955137           13.937173       0.014311

2454193.110902           13.945969       0.014317

2454193.266666           13.954737       0.014317

2454193.422431           13.963479       0.014312

2454193.578195           13.972196       0.014302

2454193.733960           13.980892       0.014288

2454193.889725           13.989568       0.014271

2454194.045489           13.998226       0.014250

2454194.201254           14.006869       0.014227

2454194.357019           14.015499       0.014203

2454194.512783           14.024118       0.014179

2454194.668548           14.032728       0.014155

2454194.824313           14.041333       0.014134

2454194.980077           14.049934       0.014116

2454195.135842           14.058534       0.014102

2454195.291607           14.067135       0.014096

2454195.447371           14.075740       0.014097

2454195.603136           14.084352       0.014108

2454195.758901           14.092973       0.014129

2454195.914665           14.101607       0.014163

2454196.070430           14.110255       0.014211

2454196.226195           14.118920       0.014272

2454196.381959           14.127606       0.014348

2454196.537724           14.136315       0.014439

2454196.693489           14.145050       0.014544

2454196.849253           14.153814       0.014662

2454197.005018           14.162610       0.014793

2454197.160783           14.171440       0.014935

2454197.316547           14.180309       0.015086

2454197.472312           14.189219       0.015244

2454197.628077           14.198172       0.015408

2454197.783841           14.207172       0.015575

2454197.939606           14.216221       0.015742

2454198.095371           14.225322       0.015909

2454198.251135           14.234479       0.016073

2454198.406900           14.243693       0.016232

2454198.562665           14.252968       0.016384

2454198.718429           14.262305       0.016529

2454198.874194           14.271707       0.016665

2454199.029959           14.281177       0.016791

2454199.185723           14.290717       0.016906

2454199.341488           14.300328       0.017009

2454199.497253           14.310012       0.017101

2454199.653017           14.319771       0.017180

2454199.808782           14.329606       0.017248

2454199.964547           14.339518       0.017304

2454200.120311           14.349510       0.017348

2454200.276076           14.359580       0.017382

2454200.431841           14.369730       0.017404

2454200.587605           14.379961       0.017417

2454200.743370           14.390271       0.017421

2454200.899135           14.400661       0.017416

2454201.054899           14.411130       0.017403

2454201.210664           14.421678       0.017383

2454201.366429           14.432302       0.017356

2454201.522193           14.443003       0.017324

2454201.677958           14.453778       0.017286

2454201.833723           14.464625       0.017244

2454201.989487           14.475544       0.017199

2454202.145252           14.486530       0.017151

2454202.301017           14.497583       0.017102

2454202.456781           14.508700       0.017053

2454202.612546           14.519879       0.017004

2454202.768311           14.531116       0.016957

2454202.924075           14.542409       0.016912

2454203.079840           14.553756       0.016870

2454203.235605           14.565152       0.016834

2454203.391369           14.576597       0.016803

2454203.547134           14.588085       0.016778

2454203.702899           14.599614       0.016761

2454203.858663           14.611179       0.016753

2454204.014428           14.622778       0.016753

2454204.170193           14.634406       0.016764

2454204.325957           14.646059       0.016785

2454204.481722           14.657732       0.016818

2454204.637487           14.669420       0.016862

2454204.793251           14.681119       0.016919

2454204.949016           14.692823       0.016988

2454205.104781           14.704526       0.017069

2454205.260545           14.716222       0.017162

2454205.416310           14.727905       0.017267

2454205.572075           14.739570       0.017383

2454205.727839           14.751208       0.017509

2454205.883604           14.762815       0.017645

2454206.039369           14.774382       0.017790

2454206.195133           14.785904       0.017942

2454206.350898           14.797373       0.018101

2454206.506663           14.808784       0.018265

2454206.662427           14.820129       0.018433

2454206.818192           14.831402       0.018604

2454206.973957           14.842598       0.018778

2454207.129721           14.853710       0.018951

2454207.285486           14.864733       0.019124

2454207.441251           14.875662       0.019294

2454207.597015           14.886492       0.019461

2454207.752780           14.897218       0.019623

2454207.908545           14.907835       0.019779

2454208.064309           14.918341       0.019928

2454208.220074           14.928732       0.020068

2454208.375839           14.939004       0.020199

2454208.531603           14.949154       0.020320

2454208.687368           14.959180       0.020429

2454208.843133           14.969080       0.020527

2454208.998897           14.978852       0.020612

2454209.154662           14.988494       0.020683

2454209.310427           14.998006       0.020741

2454209.466191           15.007385       0.020784

2454209.621956           15.016632       0.020814

2454209.777721           15.025747       0.020828

2454209.933485           15.034730       0.020828

2454210.089250           15.043581       0.020812

2454210.245015           15.052301       0.020783

2454210.400779           15.060890       0.020739

2454210.556544           15.069351       0.020681

2454210.712309           15.077685       0.020609

2454210.868073           15.085894       0.020525

2454211.023838           15.093979       0.020429

2454211.179603           15.101943       0.020323

2454211.335367           15.109788       0.020207

2454211.491132           15.117517       0.020082

2454211.646897           15.125132       0.019950

2454211.802661           15.132637       0.019813

2454211.958426           15.140034       0.019672

2454212.114191           15.147327       0.019528

2454212.269955           15.154519       0.019383

2454212.425720           15.161612       0.019239

2454212.581485           15.168612       0.019097

2454212.737249           15.175521       0.018959

2454212.893014           15.182342       0.018827

2454213.048779           15.189080       0.018701

2454213.204543           15.195737       0.018584

2454213.360308           15.202318       0.018476

2454213.516073           15.208826       0.018380

2454213.671837           15.215264       0.018296

2454213.827602           15.221636       0.018225

2454213.983367           15.227945       0.018169

2454214.139131           15.234195       0.018128

2454214.294896           15.240389       0.018103

2454214.450661           15.246530       0.018094

2454214.606425           15.252623       0.018102

2454214.762190           15.258669       0.018128

2454214.917955           15.264672       0.018170

2454215.073719           15.270634       0.018229

2454215.229484           15.276560       0.018305

2454215.385249           15.282451       0.018397

2454215.541013           15.288311       0.018505

2454215.696778           15.294142       0.018628

2454215.852543           15.299947       0.018766

2454216.008307           15.305729       0.018918

2454216.164072           15.311488       0.019083

2454216.319837           15.317230       0.019261

2454216.475601           15.322954       0.019450

2454216.631366           15.328663       0.019649

2454216.787131           15.334360       0.019858

2454216.942895           15.340046       0.020075

2454217.098660           15.345723       0.020300

2454217.254425           15.351392       0.020532

2454217.410189           15.357054       0.020769

2454217.565954           15.362711       0.021010

2454217.721719           15.368364       0.021255

2454217.877483           15.374012       0.021503

2454218.033248           15.379658       0.021752

2454218.189013           15.385301       0.022000

2454218.344777           15.390940       0.022247

2454218.500542           15.396578       0.022492

2454218.656307           15.402212       0.022733

2454218.812071           15.407843       0.022969

2454218.967836           15.413471       0.023199

2454219.123601           15.419095       0.023422

2454219.279365           15.424714       0.023636

2454219.435130           15.430328       0.023841

2454219.590894           15.435935       0.024036

2454219.746659           15.441536       0.024220

2454219.902424           15.447129       0.024391

2454220.058188           15.452713       0.024550

2454220.213953           15.458287       0.024696

2454220.369718           15.463851       0.024828

2454220.525482           15.469404       0.024945

2454220.681247           15.474944       0.025048

2454220.837012           15.480471       0.025135

2454220.992776           15.485984       0.025208

2454221.148541           15.491482       0.025265

2454221.304306           15.496964       0.025308

2454221.460070           15.502430       0.025335

2454221.615835           15.507878       0.025347

2454221.771600           15.513309       0.025345

2454221.927364           15.518720       0.025330

2454222.083129           15.524112       0.025301

2454222.238894           15.529484       0.025260

2454222.394658           15.534835       0.025209

2454222.550423           15.540164       0.025147

2454222.706188           15.545470       0.025076

2454222.861952           15.550753       0.024998

2454223.017717           15.556012       0.024914

2454223.173482           15.561247       0.024826

2454223.329246           15.566455       0.024734

2454223.485011           15.571637       0.024641

2454223.640776           15.576792       0.024549

2454223.796540           15.581919       0.024457

2454223.952305           15.587017       0.024369

2454224.108070           15.592086       0.024286

2454224.263834           15.597123       0.024208

2454224.419599           15.602130       0.024137

2454224.575364           15.607104       0.024074

2454224.731128           15.612044       0.024020

2454224.886893           15.616951       0.023975

2454225.042658           15.621822       0.023939

2454225.198422           15.626658       0.023915

