This file contains the LC params of 2017hpa in filter-B

#-----------------------------#

#-----------------------------#
Jd at maximum in B band is: 2458066.645225 +/- 0.675542
Magnitude at maximum in B band is: 15.398663 +/- 0.032119
#-----------------------------#
#-----------------------------#
JD after 15-days from B band maximum is: 2458081.645225
Magnitude after 15-days from B band maximum is: 16.470351 +/- 0.032327
Estimated value of dm15 is: 1.071688 +/- 0.045570
Secondary maximum is not applicable for this band
The magnitudes are not k-corrected
Interpolated Light Curve through GP

#-----------------------------#

  JD                 MAG           MERR
2458052.279952           17.175198       0.053651

2458052.330180           17.165994       0.053070

2458052.380408           17.156776       0.052498

2458052.430637           17.147545       0.051933

2458052.480865           17.138301       0.051377

2458052.531093           17.129045       0.050829

2458052.581321           17.119776       0.050290

2458052.631550           17.110495       0.049758

2458052.681778           17.101202       0.049235

2458052.732006           17.091898       0.048720

2458052.782234           17.082583       0.048214

2458052.832462           17.073256       0.047716

2458052.882691           17.063919       0.047227

2458052.932919           17.054572       0.046746

2458052.983147           17.045214       0.046274

2458053.033375           17.035847       0.045810

2458053.083604           17.026471       0.045355

2458053.133832           17.017086       0.044908

2458053.184060           17.007692       0.044471

2458053.234288           16.998289       0.044041

2458053.284517           16.988879       0.043620

2458053.334745           16.979461       0.043208

2458053.384973           16.970035       0.042805

2458053.435201           16.960603       0.042410

2458053.485429           16.951164       0.042024

2458053.535658           16.941718       0.041646

2458053.585886           16.932267       0.041277

2458053.636114           16.922810       0.040916

2458053.686342           16.913348       0.040564

2458053.736571           16.903881       0.040221

2458053.786799           16.894410       0.039886

2458053.837027           16.884934       0.039559

2458053.887255           16.875455       0.039241

2458053.937483           16.865972       0.038931

2458053.987712           16.856487       0.038629

2458054.037940           16.846999       0.038335

2458054.088168           16.837508       0.038049

2458054.138396           16.828016       0.037772

2458054.188625           16.818523       0.037502

2458054.238853           16.809028       0.037241

2458054.289081           16.799533       0.036987

2458054.339309           16.790038       0.036741

2458054.389538           16.780542       0.036502

2458054.439766           16.771048       0.036271

2458054.489994           16.761554       0.036047

2458054.540222           16.752062       0.035831

2458054.590450           16.742572       0.035621

2458054.640679           16.733084       0.035419

2458054.690907           16.723598       0.035224

2458054.741135           16.714116       0.035036

2458054.791363           16.704637       0.034854

2458054.841592           16.695162       0.034679

2458054.891820           16.685692       0.034510

2458054.942048           16.676226       0.034348

2458054.992276           16.666765       0.034191

2458055.042505           16.657311       0.034041

2458055.092733           16.647862       0.033897

2458055.142961           16.638419       0.033758

2458055.193189           16.628984       0.033625

2458055.243417           16.619556       0.033498

2458055.293646           16.610136       0.033376

2458055.343874           16.600724       0.033258

2458055.394102           16.591321       0.033146

2458055.444330           16.581927       0.033039

2458055.494559           16.572542       0.032937

2458055.544787           16.563168       0.032839

2458055.595015           16.553804       0.032745

2458055.645243           16.544451       0.032656

2458055.695471           16.535109       0.032571

2458055.745700           16.525779       0.032490

2458055.795928           16.516462       0.032413

2458055.846156           16.507157       0.032339

2458055.896384           16.497866       0.032269

2458055.946613           16.488588       0.032202

2458055.996841           16.479324       0.032139

2458056.047069           16.470075       0.032079

2458056.097297           16.460841       0.032022

2458056.147526           16.451622       0.031968

2458056.197754           16.442420       0.031916

2458056.247982           16.433234       0.031868

2458056.298210           16.424064       0.031821

2458056.348438           16.414912       0.031777

2458056.398667           16.405778       0.031736

2458056.448895           16.396662       0.031697

2458056.499123           16.387565       0.031659

2458056.549351           16.378487       0.031624

2458056.599580           16.369429       0.031590

2458056.649808           16.360390       0.031559

2458056.700036           16.351373       0.031529

2458056.750264           16.342376       0.031500

2458056.800492           16.333401       0.031473

2458056.850721           16.324448       0.031448

2458056.900949           16.315518       0.031423

2458056.951177           16.306610       0.031400

2458057.001405           16.297726       0.031378

2458057.051634           16.288865       0.031358

2458057.101862           16.280029       0.031338

2458057.152090           16.271218       0.031319

2458057.202318           16.262432       0.031301

2458057.252547           16.253671       0.031284

2458057.302775           16.244937       0.031268

2458057.353003           16.236230       0.031252

2458057.403231           16.227549       0.031237

2458057.453459           16.218896       0.031222

2458057.503688           16.210271       0.031209

