This file contains the LC params of SN2008Q in filter-B

#-----------------------------#

#-----------------------------#
Jd at maximum in B band is: 2454506.723590 +/- 0.328850
Magnitude at maximum in B band is: 13.780806 +/- 0.022978
#-----------------------------#
#-----------------------------#
JD after 15-days from B band maximum is: 2454521.723590
Magnitude after 15-days from B band maximum is: 15.247205 +/- 0.043010
Estimated value of dm15 is: 1.466399 +/- 0.048763
Secondary maximum is not applicable for this band
The magnitudes are not k-corrected
Interpolated Light Curve through GP

#-----------------------------#

  JD                 MAG           MERR
2454493.234672           15.499254       0.081654

2454493.267572           15.493589       0.081142

2454493.300472           15.487916       0.080632

2454493.333371           15.482235       0.080123

2454493.366271           15.476548       0.079616

2454493.399171           15.470852       0.079111

2454493.432071           15.465150       0.078608

2454493.464971           15.459440       0.078106

2454493.497870           15.453723       0.077606

2454493.530770           15.447999       0.077108

2454493.563670           15.442268       0.076612

2454493.596570           15.436529       0.076118

2454493.629470           15.430784       0.075625

2454493.662369           15.425032       0.075134

2454493.695269           15.419273       0.074645

2454493.728169           15.413508       0.074158

2454493.761069           15.407736       0.073672

2454493.793969           15.401957       0.073189

2454493.826868           15.396172       0.072707

2454493.859768           15.390380       0.072227

2454493.892668           15.384582       0.071750

2454493.925568           15.378778       0.071273

2454493.958468           15.372968       0.070799

2454493.991367           15.367151       0.070327

2454494.024267           15.361328       0.069857

2454494.057167           15.355500       0.069389

2454494.090067           15.349665       0.068922

2454494.122967           15.343825       0.068458

2454494.155866           15.337979       0.067995

2454494.188766           15.332127       0.067535

2454494.221666           15.326270       0.067076

2454494.254566           15.320407       0.066619

2454494.287466           15.314539       0.066165

2454494.320365           15.308666       0.065712

2454494.353265           15.302787       0.065262

2454494.386165           15.296903       0.064813

2454494.419065           15.291014       0.064367

2454494.451965           15.285120       0.063922

2454494.484864           15.279221       0.063480

2454494.517764           15.273318       0.063040

2454494.550664           15.267409       0.062601

2454494.583564           15.261496       0.062165

2454494.616464           15.255579       0.061731

2454494.649363           15.249656       0.061299

2454494.682263           15.243730       0.060870

2454494.715163           15.237799       0.060442

2454494.748063           15.231864       0.060016

2454494.780963           15.225925       0.059593

2454494.813862           15.219982       0.059172

2454494.846762           15.214035       0.058753

2454494.879662           15.208084       0.058336

2454494.912562           15.202129       0.057921

2454494.945462           15.196171       0.057508

2454494.978361           15.190209       0.057098

2454495.011261           15.184244       0.056690

2454495.044161           15.178275       0.056284

2454495.077061           15.172303       0.055881

2454495.109961           15.166328       0.055479

2454495.142860           15.160350       0.055080

2454495.175760           15.154369       0.054683

2454495.208660           15.148385       0.054289

2454495.241560           15.142398       0.053896

2454495.274460           15.136408       0.053506

2454495.307359           15.130416       0.053119

2454495.340259           15.124422       0.052733

2454495.373159           15.118425       0.052350

2454495.406059           15.112426       0.051969

2454495.438959           15.106425       0.051591

2454495.471858           15.100421       0.051215

2454495.504758           15.094416       0.050841

2454495.537658           15.088409       0.050470

2454495.570558           15.082400       0.050101

2454495.603458           15.076390       0.049734

2454495.636357           15.070378       0.049370

2454495.669257           15.064364       0.049008

2454495.702157           15.058350       0.048649

2454495.735057           15.052334       0.048292

2454495.767957           15.046317       0.047937

2454495.800856           15.040299       0.047585

2454495.833756           15.034280       0.047236

2454495.866656           15.028261       0.046888

2454495.899556           15.022241       0.046544

2454495.932456           15.016220       0.046201

2454495.965355           15.010200       0.045861

2454495.998255           15.004178       0.045524

2454496.031155           14.998157       0.045189

2454496.064055           14.992136       0.044857

2454496.096955           14.986114       0.044527

2454496.129854           14.980093       0.044200

2454496.162754           14.974073       0.043875

2454496.195654           14.968053       0.043552

2454496.228554           14.962033       0.043233

2454496.261454           14.956014       0.042915

2454496.294353           14.949996       0.042601

2454496.327253           14.943979       0.042289

2454496.360153           14.937963       0.041979

2454496.393053           14.931948       0.041672

2454496.425953           14.925934       0.041367

2454496.458852           14.919922       0.041066

2454496.491752           14.913912       0.040766

2454496.524652           14.907903       0.040469

2454496.557552           14.901896       0.040175

2454496.590452           14.895891       0.039884

