Phase uvw1-uvv uvw1-uvvErr
-15.0 2.4488635192440267 0.6109636181334374
-14.94994994994995 2.447479740758201 0.6106011426741865
-14.8998998998999 2.4460893875435157 0.6102344378598018
-14.84984984984985 2.4446924500101446 0.6098634590941437
-14.7997997997998 2.44328891889967 0.6094881613871627
-14.74974974974975 2.4418787852915775 0.6091084993526844
-14.6996996996997 2.4404620406098463 0.6087244272062071
-14.64964964964965 2.439038676629621 0.6083358987627103
-14.5995995995996 2.4376086854839767 0.6079428674344759
-14.54954954954955 2.4361720596707777 0.6075452862289246
-14.4994994994995 2.4347287920596226 0.6071431077464643
-14.44944944944945 2.4332788758988886 0.6067362841783548
-14.3993993993994 2.431822304822867 0.6063247673045877
-14.34934934934935 2.430359072858995 0.6059085084917826
-14.2992992992993 2.4288891744351844 0.6054874586910999
-14.24924924924925 2.427412604387246 0.6050615684361731
-14.1991991991992 2.425929357966419 0.604630787841058
-14.14914914914915 2.4244394308469928 0.6041950665982023
-14.0990990990991 2.422942819134034 0.6037543539764354
-14.04904904904905 2.4214395193712166 0.6033085988189797
-13.998998998999 2.4199295285487556 0.6028577495414829
-13.94894894894895 2.4184128441114425 0.6024017541300749
-13.8988988988989 2.4168894639667906 0.6019405601394471
-13.84884884884885 2.415359386493286 0.6014741146909571
-13.7987987987988 2.413822610548746 0.6010023644707594
-13.74874874874875 2.412279135478791 0.6005252557279619
-13.6986986986987 2.4107289611254252 0.6000427342728114
-13.64864864864865 2.4091720878357257 0.5995547454749064
-13.598598598598599 2.4076085164706553 0.599061234261441
-13.548548548548549 2.4060382484139806 0.598562145115478
-13.498498498498499 2.4044612855813114 0.598057422074256
-13.448448448448449 2.4028776304292587 0.5975470087275274
-13.398398398398399 2.401287285964707 0.5970308482159316
-13.348348348348349 2.3996902557542117 0.5965088832294032
-13.298298298298299 2.3980865439335175 0.595981056005617
-13.248248248248249 2.396476155217199 0.59544730832847
-13.198198198198199 2.394859094908424 0.5949075815266028
-13.148148148148149 2.3932353689088504 0.594361816471961
-13.098098098098099 2.391604983728641 0.593809953578397
-13.048048048048049 2.3899679464966153 0.5932519328003174
-12.997997997997999 2.3883242649705267 0.5926876936313702
-12.947947947947949 2.386673947547476 0.5921171751031815
-12.897897897897899 2.3850170032744544 0.5915403157841366
-12.847847847847849 2.383353441859025 0.5909570537782095
-12.797797797797799 2.3816832736801388 0.5903673267238436
-12.747747747747749 2.38000650979909 0.5897710717928818
-12.697697697697699 2.378323161970611 0.5891682256895506
-12.647647647647648 2.3766332426541115 0.5885587246494977
-12.597597597597598 2.3749367650250512 0.5879425044388857
-12.547547547547548 2.3732337429864736 0.5873195003535443
-12.497497497497498 2.371524191180667 0.5866896472181792
-12.447447447447448 2.3698081250009926 0.5860528793856445
-12.397397397397398 2.3680855606038445 0.5854091307362764
-12.347347347347348 2.3663565149207764 0.5847583346772909
-12.297297297297296 2.364621005670771 0.5841004241422486
-12.247247247247246 2.3628790513726696 0.5834353315905871
-12.197197197197196 2.361130671357756 0.582762989007223
-12.147147147147146 2.359375885782502 0.5820833279022262
-12.097097097097096 2.3576147156414686 0.5813962793105677
-12.047047047047046 2.355847182780375 0.5807017737919438
-11.996996996996996 2.354073309909324 0.5799997414306766
-11.946946946946946 2.3522931206162023 0.579290111835697
-11.896896896896896 2.350506639380241 0.5785728141406073
-11.846846846846846 2.3487138915857497 0.5778477770038303
-11.796796796796796 2.346914903536022 0.5771149286088425
-11.746746746746746 2.3451097024674117 0.5763741966644992
-11.696696696696696 2.3432983165635886 0.5756255084054485
-11.646646646646646 2.3414807749699675 0.5748687905926394
-11.596596596596596 2.339657107808322 0.5741039695139273
-11.546546546546546 2.337827346191573 0.5733309709847759
-11.496496496496496 2.335991522238767 0.5725497203490623
-11.446446446446446 2.334149669090235 0.5717601424799842
-11.396396396396396 2.332301820922944 0.5709621617810756
-11.346346346346346 2.330448012966036 0.5701557021873291
-11.296296296296296 2.3285882815165566 0.5693406871664324
-11.246246246246246 2.326722663955382 0.5685170397201184
-11.196196196196196 2.3248511987633407 0.5676846823856339
-11.146146146146146 2.3229739255375317 0.566843537237328
-11.096096096096096 2.3210908850078464 0.5659935258883664
-11.046046046046046 2.3192021190536933 0.5651345694925693
-10.995995995995996 2.3173076707209264 0.5642665887463835
-10.945945945945946 2.315407584238981 0.5633895038909844
-10.895895895895896 2.3135019050382235 0.5625032347145175
-10.845845845845846 2.311590679767508 0.5616077005544782
-10.795795795795796 2.3096739563119506 0.5607028203002368
-10.745745745745745 2.307751783810922 0.559788512395709
-10.695695695695695 2.3058242126762565 0.5588646948421804
-10.645645645645645 2.303891294610686 0.5579312852012822
-10.595595595595595 2.3019530826264964 0.5569882005981281
-10.545545545545545 2.3000096310644107 0.5560353577246129
-10.495495495495495 2.298060995612708 0.5550726728428769
-10.445445445445445 2.2961072333265586 0.5541000617889421
-10.395395395395395 2.294148402647618 0.5531174399765234
-10.345345345345345 2.292184563423836 0.5521247224010172
-10.295295295295295 2.290215776929516 0.551121823643676
-10.245245245245245 2.2882421058856184 0.550108657875969
-10.195195195195195 2.2862636144803044 0.5490851388641375
-10.145145145145145 2.2842803683897306 0.5480511799739456
-10.095095095095095 2.2822924347990936 0.5470066941756353
-10.045045045045045 2.2802998824239293 0.5459515940490874
-9.994994994994995 2.2783027815316688 0.5448857917891958
-9.944944944944945 2.2763012039634516 0.543809199211459
-9.894894894894895 2.274295223156201 0.5427217277577937
-9.844844844844845 2.2722849141649704 0.5416232885025795
-9.794794794794795 2.2702703536855484 0.5405137921589338
-9.744744744744745 2.2682516200773426 0.5393931490852302
-9.694694694694695 2.2662287933865333 0.5382612692918597
-9.644644644644643 2.2642019553695065 0.5371180624482456
-9.594594594594593 2.2621711895165646 0.5359634378901141
-9.544544544544543 2.2601365810759266 0.5347973046270328
-9.494494494494493 2.258098217078002 0.5336195713502145
-9.444444444444443 2.2560561863599693 0.5324301464406035
-9.394394394394393 2.2540105795906378 0.5312289379772432
-9.344344344344343 2.2519614892956064 0.5300158537459355
-9.294294294294293 2.2499090098827272 0.5287908012481988
-9.244244244244243 2.2478532376678633 0.5275536877105315
-9.194194194194193 2.2457942709009586 0.5263044200939886
-9.144144144144143 2.243732209792414 0.5250429051040799
-9.094094094094093 2.241667156539783 0.5237690492009967
-9.044044044044043 2.239599215354768 0.5224827586101753
-8.993993993993993 2.2375284924905547 0.5211839393332074
-8.943943943943943 2.2354550962694573 0.5198724971591026
-8.893893893893893 2.2333791371108958 0.5185483376759152
-8.843843843843842 2.2313007275596997 0.5172113662827436
-8.793793793793792 2.2292199823147483 0.5158614882021082
-8.743743743743742 2.227137018257951 0.5144986084927244
-8.693693693693692 2.225051954483564 0.5131226320626714
-8.643643643643642 2.2229649123278534 0.5117334636829765
-8.593593593593592 2.220876015399108 0.5103310080016169
-8.543543543543542 2.218785389608007 0.5089151695579561
-8.493493493493492 2.21669316319834 0.5074858527976196
-8.443443443443442 2.2145994667780884 0.5060429620878285
-8.393393393393392 2.212504433350875 0.5045864017331972
-8.343343343343342 2.210408198347775 0.5031160759920058
-8.293293293293292 2.2083108996595078 0.5016318890929674
-8.243243243243242 2.206212677668997 0.500133745252493
-8.193193193193192 2.2041136752843187 0.49862154869247505
-8.143143143143142 2.2020140379720274 0.497095203658598
-8.093093093093092 2.1999139137908754 0.4955546144391903
-8.043043043043042 2.1978134534259253 0.49399968538463584
-7.992992992992993 2.195712810223058 0.49243032092735345
-7.942942942942943 2.193612140223883 0.4908464256023637
-7.892892892892893 2.191511602201056 0.48924790406845825
-7.842842842842843 2.189411357694005 0.4876346611299836
-7.792792792792793 2.1873115710450755 0.48600660175926225
-7.742742742742743 2.185212409436092 0.4843636311196621
-7.692692692692693 2.183114042925342 0.4827056545893349
-7.642642642642643 2.1810166444849948 0.4810325777856398
-7.592592592592593 2.1789203900389467 0.4793443065902737
-7.5425425425425425 2.1768254585011126 0.47764074717512306
-7.492492492492492 2.17473203181415 0.47592180602886053
-7.442442442442442 2.172640294988643 0.4741873899843054
-7.3923923923923915 2.1705504361427277 0.47243740624656844
-7.3423423423423415 2.168462646542181 0.47067176242200326
-7.2922922922922915 2.166377120640971 0.46889036654798877
-7.2422422422422414 2.164294056122278 0.4670931271235605
-7.192192192192191 2.162213653939979 0.46527995314092196
-7.142142142142141 2.1601361183606205 0.46345075411785497
-7.092092092092091 2.158061657005865 0.4616054401310551
-7.042042042042041 2.155990480895438 0.459743921850427
-6.991991991991991 2.153922804490549 0.45786611057435017
-6.941941941941941 2.1518588457378325 0.45597191826596495
-6.891891891891891 2.149798826113776 0.45406125759048765
-6.841841841841841 2.147742970669672 0.45213404195360113
-6.791791791791791 2.1456915080770678 0.45019018554094353
-6.741741741741741 2.143644670673757 0.4482296033587298
-6.691691691691691 2.141602694510278 0.44625221127554243
-6.641641641641641 2.1395658193969536 0.44425792606532133
-6.591591591591591 2.137534288951475 0.4422466654515992
-6.541541541541541 2.135508350647008 0.44021834815300465
-6.491491491491491 2.133488255860873 0.4381728939300913
-6.441441441441441 2.131474259923765 0.4361102236335154
-6.391391391391391 2.1294666221695366 0.43403025925362
-6.341341341341341 2.127465605985556 0.43193292397145866
-6.291291291291291 2.125471478863626 0.4298181422113105
-6.241241241241241 2.1234845124514985 0.4276858396947332
-6.191191191191191 2.121504982604956 0.4255359434962014
-6.141141141141141 2.1195331694405013 0.42336838210038635
-6.091091091091091 2.1175693573886347 0.4211830854611261
-6.041041041041041 2.1156138352477463 0.4189799850621482
-5.990990990990991 2.1136668962386063 0.4167590139795951
-5.940940940940941 2.111728838059485 0.4145201069464229
-5.890890890890891 2.109799962941893 0.4122632004187314
-5.8408408408408405 2.1078805777069514 0.4099882326440901
-5.7907907907907905 2.1059709938224005 0.407695143731939
-5.7407407407407405 2.1040715274602526 0.4053838757261228
-5.6906906906906904 2.102182499555103 0.4030543726796513
-5.64064064064064 2.1003042358630877 0.4007065807317482
-5.59059059059059 2.0984370670215196 0.3983404481872852
-5.54054054054054 2.096581328609187 0.39595592559868115
-5.49049049049049 2.0947373612073372 0.3935529658503587
-5.44044044044044 2.09290551046135 0.39113152424585823
-5.39039039039039 2.0910861271430985 0.3886915585977013
-5.34034034034034 2.0892795672140205 0.38623302932011805
-5.29029029029029 2.0874861918888903 0.38375589952474165
-5.24024024024024 2.085706367700318 0.3812601351193925
-5.19019019019019 2.0839404665639636 0.3787457049100676
-5.14014014014014 2.0821888658444907 0.376212580706271
-5.09009009009009 2.0804519484222586 0.3736607374298139
-5.04004004004004 2.0787301027607565 0.3710901532272314
-4.98998998998999 2.077023722974812 0.3685008095859649
-4.93993993993994 2.075333208899533 0.36589269145446923
-4.88988988988989 2.073658966160062 0.3632657873664106
-4.83983983983984 2.0720014062420704 0.36062008956913244
-4.78978978978979 2.070360946563072 0.35795559415657857
-4.73973973973974 2.0687380105445197 0.3552723012068665
