# 2002bo -SiII
-12.56	17.71
-11.68	17.01
-10.51	16.28
-8.485	15.47
-7.468	15.00
-5.450	14.40
-3.426	13.66
-3.289	13.79
-2.422	13.47
-1.278	13.35
-0.405	12.91
-0.130	13.14
0.8734	12.94
6.737	12.24
30.89	9.668

