This file contains the LC params of SN2012dn in filter-B

#-----------------------------#

#-----------------------------#
Jd at maximum in B band is: 2456133.540505 +/- 0.441771
Magnitude at maximum in B band is: 14.354004 +/- 0.024666
#-----------------------------#
#-----------------------------#
JD after 15-days from B band maximum is: 2456148.540505
Magnitude after 15-days from B band maximum is: 15.358784 +/- 0.043098
Estimated value of dm15 is: 1.004779 +/- 0.049658
Secondary maximum is not applicable for this band
The magnitudes are not k-corrected
Interpolated Light Curve through GP

#-----------------------------#

  JD                 MAG           MERR
2456118.920273           15.500436       0.073600

2456118.958051           15.496315       0.073084

2456118.995830           15.492188       0.072571

2456119.033608           15.488054       0.072060

2456119.071386           15.483914       0.071551

2456119.109165           15.479767       0.071045

2456119.146943           15.475614       0.070541

2456119.184722           15.471455       0.070040

2456119.222500           15.467290       0.069540

2456119.260278           15.463118       0.069044

2456119.298057           15.458941       0.068549

2456119.335835           15.454757       0.068057

2456119.373614           15.450568       0.067568

2456119.411392           15.446373       0.067080

2456119.449170           15.442172       0.066596

2456119.486949           15.437965       0.066113

2456119.524727           15.433753       0.065634

2456119.562505           15.429535       0.065156

2456119.600284           15.425312       0.064681

2456119.638062           15.421084       0.064209

2456119.675841           15.416850       0.063739

2456119.713619           15.412611       0.063272

2456119.751397           15.408366       0.062807

2456119.789176           15.404117       0.062345

2456119.826954           15.399863       0.061886

2456119.864732           15.395603       0.061429

2456119.902511           15.391339       0.060974

2456119.940289           15.387070       0.060522

2456119.978068           15.382797       0.060073

2456120.015846           15.378518       0.059627

2456120.053624           15.374236       0.059183

2456120.091403           15.369948       0.058742

2456120.129181           15.365657       0.058303

2456120.166959           15.361361       0.057867

2456120.204738           15.357061       0.057434

2456120.242516           15.352757       0.057004

2456120.280295           15.348448       0.056576

2456120.318073           15.344136       0.056151

2456120.355851           15.339820       0.055729

2456120.393630           15.335500       0.055309

2456120.431408           15.331177       0.054893

2456120.469186           15.326850       0.054479

2456120.506965           15.322519       0.054068

2456120.544743           15.318185       0.053659

2456120.582522           15.313848       0.053254

2456120.620300           15.309507       0.052851

2456120.658078           15.305164       0.052451

2456120.695857           15.300817       0.052054

2456120.733635           15.296467       0.051660

