This file contains the LC params of SN2012cg in filter-B

#-----------------------------#

#-----------------------------#
Jd at maximum in B band is: 2456081.268877 +/- 0.905443
Magnitude at maximum in B band is: 12.158802 +/- 0.019801
#-----------------------------#
#-----------------------------#
JD after 15-days from B band maximum is: 2456096.268877
Magnitude after 15-days from B band maximum is: 13.070210 +/- 0.030112
Estimated value of dm15 is: 0.911409 +/- 0.036039
Secondary maximum is not applicable for this band
The magnitudes are not k-corrected
Interpolated Light Curve through GP

#-----------------------------#

  JD                 MAG           MERR
2456085.800128           12.250654       0.015973

2456085.997138           12.258177       0.016044

2456086.194149           12.266009       0.016140

2456086.391160           12.274155       0.016265

2456086.588171           12.282619       0.016420

2456086.785182           12.291407       0.016607

2456086.982193           12.300523       0.016826

2456087.179204           12.309970       0.017079

2456087.376215           12.319751       0.017365

2456087.573226           12.329870       0.017682

2456087.770237           12.340327       0.018030

2456087.967248           12.351124       0.018404

2456088.164258           12.362262       0.018801

2456088.361269           12.373742       0.019218

2456088.558280           12.385562       0.019649

2456088.755291           12.397723       0.020090

2456088.952302           12.410223       0.020533

2456089.149313           12.423061       0.020974

2456089.346324           12.436233       0.021406

2456089.543335           12.449738       0.021822

2456089.740346           12.463573       0.022215

2456089.937357           12.477733       0.022578

2456090.134368           12.492216       0.022907

2456090.331378           12.507016       0.023194

2456090.528389           12.522130       0.023435

2456090.725400           12.537552       0.023625

2456090.922411           12.553278       0.023761

2456091.119422           12.569301       0.023838

2456091.316433           12.585615       0.023854

2456091.513444           12.602216       0.023809

2456091.710455           12.619095       0.023702

2456091.907466           12.636248       0.023535

2456092.104477           12.653666       0.023310

2456092.301488           12.671343       0.023031

2456092.498498           12.689272       0.022705

2456092.695509           12.707446       0.022340

2456092.892520           12.725856       0.021948

2456093.089531           12.744495       0.021541

2456093.286542           12.763355       0.021137

2456093.483553           12.782429       0.020756

2456093.680564           12.801708       0.020421

2456093.877575           12.821185       0.020158

2456094.074586           12.840850       0.019995

2456094.271597           12.860696       0.019961

2456094.468608           12.880715       0.020083

2456094.665619           12.900897       0.020384

2456094.862629           12.921236       0.020882

2456095.059640           12.941722       0.021587

2456095.256651           12.962347       0.022500

2456095.453662           12.983104       0.023617

2456095.650673           13.003983       0.024926

2456095.847684           13.024977       0.026413

2456096.044695           13.046078       0.028062

2456096.241706           13.067279       0.029854

2456096.438717           13.088571       0.031774

2456096.635728           13.109948       0.033803

2456096.832739           13.131401       0.035928

2456097.029749           13.152923       0.038133

2456097.226760           13.174507       0.040406

2456097.423771           13.196146       0.042734

2456097.620782           13.217833       0.045107

2456097.817793           13.239560       0.047514

2456098.014804           13.261321       0.049946

2456098.211815           13.283108       0.052394

2456098.408826           13.304916       0.054849

2456098.605837           13.326737       0.057305

2456098.802848           13.348565       0.059754

2456098.999859           13.370394       0.062189

2456099.196869           13.392216       0.064604

2456099.393880           13.414027       0.066992

2456099.590891           13.435818       0.069348

2456099.787902           13.457586       0.071667

2456099.984913           13.479322       0.073942

2456100.181924           13.501022       0.076170

2456100.378935           13.522680       0.078345

2456100.575946           13.544289       0.080464

2456100.772957           13.565845       0.082520

2456100.969968           13.587341       0.084512

2456101.166979           13.608772       0.086434

2456101.363989           13.630132       0.088283

2456101.561000           13.651417       0.090055

2456101.758011           13.672621       0.091749

2456101.955022           13.693739       0.093359

2456102.152033           13.714766       0.094884

2456102.349044           13.735696       0.096321

2456102.546055           13.756526       0.097667

2456102.743066           13.777249       0.098920

2456102.940077           13.797862       0.100078

2456103.137088           13.818360       0.101139

2456103.334099           13.838738       0.102102

2456103.531110           13.858992       0.102965

2456103.728120           13.879117       0.103726

2456103.925131           13.899110       0.104385

2456104.122142           13.918966       0.104940

2456104.319153           13.938681       0.105391

2456104.516164           13.958251       0.105738

2456104.713175           13.977672       0.105979

2456104.910186           13.996941       0.106115

2456105.107197           14.016054       0.106145

2456105.304208           14.035007       0.106070

2456105.501219           14.053797       0.105891

2456105.698230           14.072420       0.105607

2456105.895240           14.090874       0.105220

2456106.092251           14.109155       0.104730

2456106.289262           14.127260       0.104139

2456106.486273           14.145186       0.103448

2456106.683284           14.162931       0.102658

2456106.880295           14.180492       0.101771

2456107.077306           14.197866       0.100789

2456107.274317           14.215051       0.099713

2456107.471328           14.232045       0.098547

2456107.668339           14.248845       0.097292

2456107.865350           14.265449       0.095951

2456108.062360           14.281856       0.094527

2456108.259371           14.298063       0.093023

2456108.456382           14.314070       0.091442

2456108.653393           14.329874       0.089786

2456108.850404           14.345475       0.088060

2456109.047415           14.360870       0.086268

2456109.244426           14.376060       0.084412

2456109.441437           14.391043       0.082498

2456109.638448           14.405818       0.080528

2456109.835459           14.420385       0.078509

2456110.032470           14.434743       0.076443

2456110.229480           14.448893       0.074336

2456110.426491           14.462834       0.072193

2456110.623502           14.476566       0.070019

2456110.820513           14.490090       0.067819

2456111.017524           14.503406       0.065599

2456111.214535           14.516515       0.063363

2456111.411546           14.529417       0.061120

2456111.608557           14.542114       0.058873

2456111.805568           14.554608       0.056631

2456112.002579           14.566899       0.054398

2456112.199590           14.578989       0.052183

2456112.396601           14.590880       0.049993

2456112.593611           14.602575       0.047834

2456112.790622           14.614076       0.045714

2456112.987633           14.625386       0.043642

2456113.184644           14.636507       0.041626

2456113.381655           14.647443       0.039674

2456113.578666           14.658197       0.037796

2456113.775677           14.668772       0.035999

2456113.972688           14.679174       0.034295

2456114.169699           14.689406       0.032691

2456114.366710           14.699472       0.031197

2456114.563721           14.709378       0.029821

2456114.760731           14.719129       0.028572

2456114.957742           14.728730       0.027456

2456115.154753           14.738187       0.026479

2456115.351764           14.747505       0.025644

2456115.548775           14.756691       0.024952

2456115.745786           14.765751       0.024403

2456115.942797           14.774691       0.023994

2456116.139808           14.783517       0.023718

2456116.336819           14.792234       0.023569

2456116.533830           14.800849       0.023537

2456116.730841           14.809367       0.023614

2456116.927851           14.817795       0.023788

2456117.124862           14.826138       0.024049

2456117.321873           14.834402       0.024388

2456117.518884           14.842592       0.024795

2456117.715895           14.850713       0.025262

2456117.912906           14.858772       0.025780

2456118.109917           14.866773       0.026344

2456118.306928           14.874720       0.026946

2456118.503939           14.882619       0.027581

2456118.700950           14.890474       0.028243

2456118.897961           14.898289       0.028927

2456119.094971           14.906068       0.029627

2456119.291982           14.913815       0.030338

2456119.488993           14.921533       0.031054

